structure,nums,freq
L4D3L6D3L2,1,0.000000155583809575
L1D1L1D1L4D3L1D2L1,1,0.000000155583809575
S1D2L1D1L1D1L1,1,0.000000155583809575
L1D2L2S1L5,1,0.000000155583809575
S1D1S1D1S1D1L10,1,0.000000155583809575
L6D3L5D3,1,0.000000155583809575
D2L1D1L5D4,1,0.000000155583809575
L7D2L1D3L1D1,1,0.000000155583809575
L2D4S3D2,1,0.000000155583809575
D5S1L10,1,0.000000155583809575
L3D3L1D1L4,1,0.000000155583809575
S1L2S2D9S1D1,1,0.000000155583809575
L2D1S1D6S1D5,1,0.000000155583809575
D1L2D1L1D1L6,1,0.000000155583809575
L4D3L5D3L3,1,0.000000155583809575
L4S1D1L1D1L1D1,1,0.000000155583809575
D2L3D1L3S2,1,0.000000155583809575
L3S1L4D3L5,1,0.000000155583809575
L4D1L3D2S1,1,0.000000155583809575
L4S1L3S1L3S1L4,1,0.000000155583809575
L7D3S1L3S1L5,1,0.000000155583809575
L10D3L6,1,0.000000155583809575
L7S1L6S1L5,1,0.000000155583809575
D5L3D1L1D1,1,0.000000155583809575
L5S1L4S1D3S1L1,1,0.000000155583809575
L5D3S1L3S1L3,1,0.000000155583809575
L6D5L1D1L1D1L1,1,0.000000155583809575
L2S1D1S1D1S1D1S1D1S1,1,0.000000155583809575
D1S1D3S3,1,0.000000155583809575
D8S7,1,0.000000155583809575
L6S1L1D1L1D2,1,0.000000155583809575
D8S1L2S1D4,1,0.000000155583809575
D1L1D1L1D1S1L3,1,0.000000155583809575
D1S1L7D1,1,0.000000155583809575
L1D1L6S1D4S1,1,0.000000155583809575
D9S1L4S1L3,1,0.000000155583809575
L1S1L1S1L1S1L1S1L5,1,0.000000155583809575
L4D1L2D1L1D1L1,1,0.000000155583809575
D2L1D2L2D2L1D2L2,1,0.000000155583809575
L1D2L1D2L5,1,0.000000155583809575
L5D2L6D3,1,0.000000155583809575
L6D5L1S1,1,0.000000155583809575
S1L2D1L2D1L3S1,1,0.000000155583809575
L3D1L7S1L3,1,0.000000155583809575
L3S1D2S1D2S1D2S1D2,1,0.000000155583809575
D1L3D2L4D1L1,1,0.000000155583809575
D1L2D3L1S1,1,0.000000155583809575
L3D1L4D4S1,1,0.000000155583809575
D2L1D1L3D1L3,1,0.000000155583809575
L4S1D1S1D3S1L3,1,0.000000155583809575
L1D2L1D3L5,1,0.000000155583809575
D3L3S2L3,1,0.000000155583809575
L4S4L8,1,0.000000155583809575
D1L1D1L2S2L1S1D1,1,0.000000155583809575
L1D5S1D3L2,1,0.000000155583809575
D4S1D2S2,1,0.000000155583809575
S2L1D1L1S3L4D2L1,1,0.000000155583809575
D4L4S3L2,1,0.000000155583809575
L1S1L1D1L1D1L2,1,0.000000155583809575
D5L5D5S1,1,0.000000155583809575
L1D2L2D3L3D1,1,0.000000155583809575
L9D1S1D1S1D3,1,0.000000155583809575
L5S5D4S1,1,0.000000155583809575
L2D1S1D3L1,1,0.000000155583809575
L2S3L4,1,0.000000155583809575
D10S1L2D1,1,0.000000155583809575
L1D1L1D1L1D1L2D6,1,0.000000155583809575
L4D1L1D2L2D1L2D4,1,0.000000155583809575
D1S1D7S1D2,1,0.000000155583809575
D2L1D4L1D4L1,1,0.000000155583809575
D4L5S1L5,1,0.000000155583809575
D5L3D1S1,1,0.000000155583809575
L2D8L2D1S1D1,1,0.000000155583809575
L1D1L1D3L3D1L1D3L2,1,0.000000155583809575
L5D7S1D3,1,0.000000155583809575
L7D3S1D6,1,0.000000155583809575
L2D1L2D1L1S1L1,1,0.000000155583809575
L2D1L1D1S1D4,1,0.000000155583809575
L5D3S1D3S3,1,0.000000155583809575
D1L1D2L5D2,1,0.000000155583809575
D3L1D7L1,1,0.000000155583809575
L1D1L1D4L1S2D3,1,0.000000155583809575
L3D1L1D1L1D1L1D5,1,0.000000155583809575
L3S1D1L4D1S1L3,1,0.000000155583809575
L3S1D2L1S1,1,0.000000155583809575
L7D2S1D2S1,1,0.000000155583809575
L4D6S1L3D1,1,0.000000155583809575
D12S2L1,1,0.000000155583809575
L1D3L6S1D3,1,0.000000155583809575
L2D3L2D1L2D3L2D1,1,0.000000155583809575
L4D2L3D6,1,0.000000155583809575
L6D3L1D4L2D1L3,1,0.000000155583809575
D11L5D2,1,0.000000155583809575
S2D4L8S2,1,0.000000155583809575
L1S1L3S1L3S1L1,1,0.000000155583809575
S1L5S1L4S1D2,1,0.000000155583809575
L9D1L1S2,1,0.000000155583809575
D1L3D3L1D1L2D1L1D2,1,0.000000155583809575
L1D5S1L7,1,0.000000155583809575
L1D2L2D2L2D2L4D1,1,0.000000155583809575
L2S1L2S1L6S1D3,1,0.000000155583809575
D2L3D4S1L3,1,0.000000155583809575
L2S1L2S1L5S1L3,1,0.000000155583809575
L2D2L1D1L1D2L1D1,1,0.000000155583809575
L8S1L2D6,1,0.000000155583809575
L6D4L6S4,1,0.000000155583809575
L8D5S1D1S1,1,0.000000155583809575
L5S1L3S1D3S1L3,1,0.000000155583809575
D1L1D2L3D1L1D2L3,1,0.000000155583809575
L3D9S1L7,1,0.000000155583809575
D2L5D3L1,1,0.000000155583809575
D2L2D1L2D2L2D1L1,1,0.000000155583809575
L2S1D6L5,1,0.000000155583809575
D4L1D2L4D1,1,0.000000155583809575
S2D2L4D2S2,1,0.000000155583809575
L1S1L4D3L1D1,1,0.000000155583809575
L2D2L5S1L3,1,0.000000155583809575
L4D4L1D1L1D1L1D1L1D1,1,0.000000155583809575
L1S1L3S1L2D1L2,1,0.000000155583809575
L5S1L7S1L2,1,0.000000155583809575
L10D1L6,1,0.000000155583809575
D4S1L5S1L2,1,0.000000155583809575
L3D11L3D3,1,0.000000155583809575
L1S2L2D2S1,1,0.000000155583809575
D1S1D1S1D1S1D8,1,0.000000155583809575
D3S3L4D4,1,0.000000155583809575
L1D7L1S3,1,0.000000155583809575
S8L7,1,0.000000155583809575
L2S1L1S1L3S1L11,1,0.000000155583809575
L4D4L1D2L4D4,1,0.000000155583809575
L6S1L1S1D3S1L3,1,0.000000155583809575
S2D2L2S2,1,0.000000155583809575
L1D6S1L2D4,1,0.000000155583809575
L2S1L6S1L1D1L1D1,1,0.000000155583809575
L4D4S2D3,1,0.000000155583809575
D7L2S1L4S1,1,0.000000155583809575
L8D2S2L1,1,0.000000155583809575
S2L3S1D2L2S2D1,1,0.000000155583809575
L6S1D7L1S1,1,0.000000155583809575
L1D6L2S1D2L1S2,1,0.000000155583809575
L7S1L5S2,1,0.000000155583809575
D1L7D3S1,1,0.000000155583809575
L4S1L3D2S1L4S1L3,1,0.000000155583809575
L6S1L7S1D4,1,0.000000155583809575
D1L1D1L1D1L1D2S1D2,1,0.000000155583809575
L9S1L9S1,1,0.000000155583809575
L2D1L2D2L1S1,1,0.000000155583809575
D2S1D2S1D2S1L2S1D1L1S1D2S1L1D1,1,0.000000155583809575
D3L3D1L1S1,1,0.000000155583809575
S1L2S1L2S1L1,1,0.000000155583809575
L1D1S1D2S1L1D1S1D2S1D1L1S1L1D1S1D2,1,0.000000155583809575
D1L2S2L4,1,0.000000155583809575
L4S3L2D4,1,0.000000155583809575
S1L2D4L2D4S1,1,0.000000155583809575
L5S1L2S1L3S1L7,1,0.000000155583809575
L1D2L3D3L1D1,1,0.000000155583809575
L1D3L1D1S1D3,1,0.000000155583809575
L3D1L4D1L3D4,1,0.000000155583809575
L1S1L3D1L2D8,1,0.000000155583809575
D6S5L1,1,0.000000155583809575
D4S1L1D1L2S2,1,0.000000155583809575
D2S1L4S1D7,1,0.000000155583809575
D4L1S1L2D2,1,0.000000155583809575
L1D2L4D1L3D1L2D1L5,1,0.000000155583809575
L3S1L3S1L2D4S2,1,0.000000155583809575
D2L5D1L8,1,0.000000155583809575
L2S1D2S1L2D2S1L2,1,0.000000155583809575
L8S1D6L1,1,0.000000155583809575
L10D1L2D1L1D1L1,1,0.000000155583809575
D5L9D5,1,0.000000155583809575
S3L6S1,1,0.000000155583809575
L2S1D1L12,1,0.000000155583809575
L2D1S1L2D1S1L2D1S1,1,0.000000155583809575
L5D3L1D1L1D2S1,1,0.000000155583809575
L4S7D3,1,0.000000155583809575
L2D1L5D1S3,1,0.000000155583809575
L5D4S6,1,0.000000155583809575
D4S1D1S1D5,1,0.000000155583809575
L9D1L1D1L1D3,1,0.000000155583809575
L3S1L2D3S1D3S1L2,1,0.000000155583809575
D1S1D1L4D6S1,1,0.000000155583809575
L7S2D9,1,0.000000155583809575
D3S1L3S4,1,0.000000155583809575
L5S1L3D2S1D2,1,0.000000155583809575
S2D2L11D3,1,0.000000155583809575
L3S1L4S2D4,1,0.000000155583809575
L2S1D1S1L2S1D1,1,0.000000155583809575
L3D4L3D3L1,1,0.000000155583809575
L2D1L1D5L3D1L2D1,1,0.000000155583809575
D2L6D3L4,1,0.000000155583809575
L4D5L2D1,1,0.000000155583809575
L6S1L8D2,1,0.000000155583809575
L1D1L1D1L1S1L1D2L4,1,0.000000155583809575
L5S2L3S2D4,1,0.000000155583809575
L1D4L1D1L1D1L1D2,1,0.000000155583809575
L3D6L4D2,1,0.000000155583809575
D3L4D2S1D2,1,0.000000155583809575
D2S1D2S1D1L1,1,0.000000155583809575
D2L1D2L3D1L2D4,1,0.000000155583809575
D4S1D1S1D2S1L4,1,0.000000155583809575
L1D3L1D1L1D1L7,1,0.000000155583809575
D2L1D2L1D1L3D2L1,1,0.000000155583809575
L4S4L5,1,0.000000155583809575
S1L9S1D4S1,1,0.000000155583809575
L6S1L7S1D5,1,0.000000155583809575
D4L3S4L2,1,0.000000155583809575
L3S1L1D1L1S1D3,1,0.000000155583809575
D4L14D1,1,0.000000155583809575
S2D2L12,1,0.000000155583809575
L4D4L3D2S1,1,0.000000155583809575
D2L2S3L3,1,0.000000155583809575
L5S1L8S1,1,0.000000155583809575
L6S1L4S1D3S1,1,0.000000155583809575
S1L1D4L1D3L1D2S1,1,0.000000155583809575
L2S1L3S1L2D2S1,1,0.000000155583809575
D8L4D5,1,0.000000155583809575
L3D4S1L2S1D3S1,1,0.000000155583809575
D3L1D3L1S3,1,0.000000155583809575
L5S1L4D7,1,0.000000155583809575
L1S1D3L4D1L1S2,1,0.000000155583809575
L2S1L2D1S1D2,1,0.000000155583809575
S1L1S2L3D1L2S1L3S1D1L2,1,0.000000155583809575
D4S4L6,1,0.000000155583809575
L1D1L9D1L2,1,0.000000155583809575
S2D3L1D4L1D4L1,1,0.000000155583809575
L2S2L2S2L8,1,0.000000155583809575
L2D2S1L2D2L4,1,0.000000155583809575
L1S1L1D10S2,1,0.000000155583809575
D1S1D3S1,1,0.000000155583809575
L1D2L2D8,1,0.000000155583809575
L3D4S1L1S1L1,1,0.000000155583809575
L1D4L6S1D3S1L3,1,0.000000155583809575
L2S2D3S1L1D1L1,1,0.000000155583809575
L5D1S1L1D1S1L1D1L1,1,0.000000155583809575
S1L3D5L2,1,0.000000155583809575
L1D1L1D3L1D5,1,0.000000155583809575
L6D2L2D1L1D1,1,0.000000155583809575
L2S1D1S1D1L3,1,0.000000155583809575
S1L5S1D1S1D4,1,0.000000155583809575
L3S1L3D2L4,1,0.000000155583809575
L9D4S1L6,1,0.000000155583809575
L1D1L2D2L1D1L7,1,0.000000155583809575
L4S1L8D1L2,1,0.000000155583809575
S1L8S1L2D2,1,0.000000155583809575
L2D5L1D7,1,0.000000155583809575
L2D3L5S1L3,1,0.000000155583809575
L4D3L5S1L3,1,0.000000155583809575
L1D4L7S1L2,1,0.000000155583809575
D6S1D11,1,0.000000155583809575
L3D2L3S1D8,1,0.000000155583809575
L2S1L3D1L3S1L2,1,0.000000155583809575
L3S1D6S1D1S1,1,0.000000155583809575
D1L1D1L1D1S1L1D1S1D1L1D1L1,1,0.000000155583809575
L3S1D2L1S1D1,1,0.000000155583809575
S1L1D2L1D2L1D2S1,1,0.000000155583809575
D4L1D9,1,0.000000155583809575
L1D1L3D1L3D4,1,0.000000155583809575
L1D1L1S1D1L1D1L2D1,1,0.000000155583809575
L3D2L5D4L2,1,0.000000155583809575
D1L5D4L2,1,0.000000155583809575
D6L11D1,1,0.000000155583809575
L6D1S1L4S1L3,1,0.000000155583809575
L1D1L4D1L10,1,0.000000155583809575
L2D3L7D1L1D1,1,0.000000155583809575
L3D2L2S2D4,1,0.000000155583809575
D4S1D1S1D1L1,1,0.000000155583809575
D2S1L8S1,1,0.000000155583809575
D9L7D4,1,0.000000155583809575
D1L3D3L4D3L2,1,0.000000155583809575
D11L2D1S1D1,1,0.000000155583809575
L2D1L2D1L3D3,1,0.000000155583809575
S3L3S2,1,0.000000155583809575
L3S1L7S1L2S1D4,1,0.000000155583809575
L12S1L1D3L1,1,0.000000155583809575
D5S1D3S1,1,0.000000155583809575
D4S2D2S2D2,1,0.000000155583809575
D9L3D3L1,1,0.000000155583809575
L8S1D1S1D2S1L1,1,0.000000155583809575
L1S1D1L2D1L2S1D1L2D1L1,1,0.000000155583809575
L2D1L2D1L2S1L1,1,0.000000155583809575
S1L1S1L1S1L3,1,0.000000155583809575
L5S2D1L2S1L1D2,1,0.000000155583809575
L6S1D4L5,1,0.000000155583809575
L5S2L2S1,1,0.000000155583809575
L6D1L4D3,1,0.000000155583809575
L1D1L3D2S1D3S1,1,0.000000155583809575
L3S1L3S1L3S2,1,0.000000155583809575
L5D2S1D2L4,1,0.000000155583809575
D1L1D2L1D4L1D1L2,1,0.000000155583809575
D1L1S1D1L2S1D1L2,1,0.000000155583809575
S1L4D8L3,1,0.000000155583809575
L2D2L1D3L4D1,1,0.000000155583809575
L1D1L2D1S5,1,0.000000155583809575
S6L3D3,1,0.000000155583809575
L1S1L2D2L2S1,1,0.000000155583809575
L5S1L3D3L3,1,0.000000155583809575
D2L3S1L4D2,1,0.000000155583809575
D1L3D1L3D8,1,0.000000155583809575
D1L3D2L3D4,1,0.000000155583809575
L2S3D3L3,1,0.000000155583809575
L4D2L3D4L4,1,0.000000155583809575
L2S2L2S2L3,1,0.000000155583809575
L3D7L4D3,1,0.000000155583809575
L3D3S2L7,1,0.000000155583809575
L2D3L5D3S1,1,0.000000155583809575
D1L1D2L2D1L1D4,1,0.000000155583809575
L4D8S1D1L2,1,0.000000155583809575
S1L3D1L3S1L5D1,1,0.000000155583809575
L2D4L1D3L1D2L3,1,0.000000155583809575
D4S1D1S1D3,1,0.000000155583809575
S1L8S3,1,0.000000155583809575
L1D9L1S1D1,1,0.000000155583809575
L6D2L3S1,1,0.000000155583809575
L3D6L2S1D1,1,0.000000155583809575
L6S1L1S1L4D1,1,0.000000155583809575
D1L5S1L9,1,0.000000155583809575
S1L2S1D5S1D4,1,0.000000155583809575
D9L2D6,1,0.000000155583809575
D9S1D2L1D3,1,0.000000155583809575
D1L1D1L2D2L1D1L1D3,1,0.000000155583809575
L2D1S1L2D1S1L2,1,0.000000155583809575
L8D4L1D1L6,1,0.000000155583809575
L1D8L1D7,1,0.000000155583809575
D1L2D1L1D11,1,0.000000155583809575
L1D4L1D1L1D3,1,0.000000155583809575
L2D6L1D1L1,1,0.000000155583809575
D1S2D1S1D1S2D2,1,0.000000155583809575
D4L1D1S1D2L2,1,0.000000155583809575
S1D1L1D1L4S1,1,0.000000155583809575
S2D4L2S2,1,0.000000155583809575
D2L12D1L5,1,0.000000155583809575
D1S1L5D9,1,0.000000155583809575
D2L1D2L1D3L1D1,1,0.000000155583809575
D6L11D3,1,0.000000155583809575
L3S1L1D2L1D1,1,0.000000155583809575
L10D4L1D1,1,0.000000155583809575
L2D4L3S1L5,1,0.000000155583809575
D2L1S1L8,1,0.000000155583809575
D4L2D2S2,1,0.000000155583809575
L1S2D1S1L1D1L1,1,0.000000155583809575
L2D1L1,1,0.000000155583809575
D1L4D6S1,1,0.000000155583809575
L1S3D9,1,0.000000155583809575
D1S1D1S1D3L3,1,0.000000155583809575
S1D1S1D1L3S1D1,1,0.000000155583809575
L6D1L1D4L1D1L1,1,0.000000155583809575
L1D3L3D3L1D3L3D3,1,0.000000155583809575
L1D2L2D1L6,1,0.000000155583809575
L5S2D4L3,1,0.000000155583809575
D1L1D1L1D1L1D1L1D1L1D1L1D3,1,0.000000155583809575
S2D6L8,1,0.000000155583809575
D1L6S1D3,1,0.000000155583809575
L2D4L8D1,1,0.000000155583809575
L1D3L3D1L3D1,1,0.000000155583809575
L5S1D4S1D3S1,1,0.000000155583809575
S5D3L7,1,0.000000155583809575
S1L2S1L3S1L2D1L4D1,1,0.000000155583809575
S1L2D2L4D1L4D1L1,1,0.000000155583809575
L4D3L2D3L1,1,0.000000155583809575
D2L2D3L1D3L1,1,0.000000155583809575
D4S4L3D4,1,0.000000155583809575
S2L4D5S2,1,0.000000155583809575
L8D1L2D1L3D1,1,0.000000155583809575
D7L3D4L1D1,1,0.000000155583809575
S1L2D1S1D1S1D1,1,0.000000155583809575
L1D3S1L5D4,1,0.000000155583809575
D1L2D14,1,0.000000155583809575
L4S1D2L2D2,1,0.000000155583809575
L2S1L5S1L2D9,1,0.000000155583809575
L8S1L2D1L3,1,0.000000155583809575
S2L2D1L2D1,1,0.000000155583809575
L8D1L3D2,1,0.000000155583809575
D1L3S1L1S1L1S1L1,1,0.000000155583809575
L2D2L1S1D1L1,1,0.000000155583809575
L4D1L1D1L1S1L5,1,0.000000155583809575
L3D4L5D1L3,1,0.000000155583809575
L5S1D8S1L2,1,0.000000155583809575
D1S1D1S5,1,0.000000155583809575
L9S2D9,1,0.000000155583809575
L3D1S3D1L4,1,0.000000155583809575
L2D1L2D1L2D1L2D2,1,0.000000155583809575
S1L4S2D2S1L3,1,0.000000155583809575
S1D1L6D3S1,1,0.000000155583809575
L1D4L1D1L1D1L1D3,1,0.000000155583809575
D2S1D3S1D4,1,0.000000155583809575
D2L3D6L3,1,0.000000155583809575
L2S1L8S1L2,1,0.000000155583809575
L3D4L2D1L6,1,0.000000155583809575
L1D2L1D1L3S1D1L6,1,0.000000155583809575
L5S2L7,1,0.000000155583809575
S1L1S1L1S1D6L3,1,0.000000155583809575
D11L1D2,1,0.000000155583809575
L4D10L1S1,1,0.000000155583809575
L2S2D6S2L2,1,0.000000155583809575
L2S1L2S1L2S1L1S1L2S1L1,1,0.000000155583809575
S1L6D4L2D2,1,0.000000155583809575
S1L4S3D8,1,0.000000155583809575
L1D5L14,1,0.000000155583809575
L2D2S1D1L2,1,0.000000155583809575
D12S1L7,1,0.000000155583809575
L1D1L1D1L1D1L1S1L7,1,0.000000155583809575
L4D2L1D8,1,0.000000155583809575
L2S1L2S1L2S1L1,1,0.000000155583809575
L1D2L3D1L3D3,1,0.000000155583809575
L7S2L5,1,0.000000155583809575
S1D5L3S1L2,1,0.000000155583809575
D3L4D4L3S1,1,0.000000155583809575
D2L1D1L1D3S1,1,0.000000155583809575
L2D1L2D1L2S2,1,0.000000155583809575
L3S2D3S1L3,1,0.000000155583809575
D3S1L4S1L5,1,0.000000155583809575
D1L4D1L2D1L6,1,0.000000155583809575
D4L8S1D3S1L3,1,0.000000155583809575
L1S1L1S1L1D1L2D1L2D1L3S1,1,0.000000155583809575
